order_id,order_date,customer_id,product_id,warehouse_id,quantity,sales_amount,discount,delivery_days
O00398,2024-12-29,C0505,P0029,W002,10,55080.14,0.18,4
O00399,2025-08-23,C2867,P0167,W002,9,22320.61,0.06,5
O00400,2024-09-17,C0783,P0247,W005,3,16991.29,0.1,1
O00401,2026-05-21,C2064,P0324,W004,2,3724.97,0.03,14
O00402,2025-06-08,C1275,P0468,W004,3,10166.34,0.19,3
O00403,2025-04-24,C2936,P0288,W004,9,7251.35,0.21,11
O00404,2026-04-05,C3347,P0094,W001,3,12701.66,0.16,2
O00405,2024-07-20,C4796,P0138,W002,3,21876.69,0.05,2
O00406,2025-03-16,C0854,P0189,W004,6,18645.3,0.23,3
O00407,2025-07-11,C3663,P0121,W005,3,3593.98,0.06,3
O00408,2025-07-22,C3953,P0359,W005,8,22754.77,0.06,11
O00409,2025-07-27,C0918,P0110,W001,5,33847.15,0.14,7
O00410,2026-04-26,C0284,P0061,W002,3,14273.24,0.18,7
O00411,2025-03-27,C4816,P0214,W004,5,19377.91,0.19,14
O00412,2025-05-29,C2544,P0051,W005,10,37220.92,0.24,8
O00413,2026-05-27,C4069,P0273,W003,4,11109.98,0.24,7
O00414,2025-09-20,C2231,P0108,W001,2,5086.06,0.2,6
O00415,2026-02-15,C1086,P0123,W002,1,4632.32,0.21,9
O00416,2025-08-05,C1948,P0248,W002,9,38449.52,0.06,15
O00417,2026-05-04,C3887,P0484,W002,5,15066.52,0.03,5
O00418,2026-04-03,C3571,P0042,W002,2,3047.03,0.05,15
O00419,2025-01-02,C0038,P0438,W005,10,16358.66,0.14,1
O00420,2024-07-01,C0384,P0196,W005,5,2232.21,0.03,4
O00421,2026-05-03,C3633,P0068,W003,9,7854.56,0.17,1
O00422,2025-09-19,C4159,P0342,W005,6,22471.91,0.23,15
O00423,2026-05-22,C1660,P0056,W002,3,20129.15,0.02,15
O00424,2026-03-16,C2758,P0158,W001,5,16799.57,0.04,9
O00425,2026-02-05,C3968,P0212,W001,6,24772.59,0.01,10
O00426,2024-10-06,C1222,P0023,W005,5,23967.12,0.04,9
O00427,2025-07-02,C0178,P0331,W003,3,2792.85,0.14,11
O00428,2025-02-24,C1062,P0138,W005,7,52120.24,0.03,4
O00429,2024-08-26,C4818,P0123,W005,8,44095.02,0.06,5
O00430,2025-07-08,C4037,P0279,W002,9,41195.61,0.04,4
O00431,2025-12-16,C2909,P0378,W003,8,6515.81,0.08,5
O00432,2025-03-28,C4169,P0310,W002,4,7057.5,0.22,11
O00433,2025-04-14,C3744,P0390,W001,9,5578.91,0.24,6
O00434,2026-05-02,C1906,P0235,W002,10,38721.68,0.2,10
O00435,2026-04-30,C4186,P0101,W003,7,11836.25,0.1,6
O00436,2026-01-24,C4794,P0364,W003,7,60866.1,0.02,7
O00437,2026-04-30,C0417,P0087,W001,2,3366.95,0.15,6
O00438,2025-08-07,C0457,P0297,W003,6,11499.59,0.19,1
O00439,2024-12-11,C3183,P0382,W002,9,72025.93,0.1,3
O00440,2025-04-07,C3455,P0165,W002,10,22661.89,0.22,9
O00441,2025-11-18,C3453,P0294,W005,7,23589.15,0.24,2
O00442,2025-01-11,C0476,P0195,W001,6,28241.43,0.01,4
O00443,2026-02-08,C4720,P0422,W001,7,36888.9,0.04,8
O00444,2025-02-05,C0440,P0109,W002,10,41464.64,0.13,2
O00445,2025-12-10,C1646,P0318,W005,9,42723.3,0.22,3
O00446,2026-01-20,C3677,P0439,W005,5,32918.6,0.0,7
O00447,2026-06-04,C0145,P0485,W004,1,1586.81,0.1,14
O00448,2024-06-12,C1615,P0041,W005,7,27945.48,0.18,10
O00449,2024-11-24,C3358,P0368,W004,3,2937.86,0.09,2
O00450,2024-12-22,C1217,P0139,W005,4,13567.17,0.25,3
O00451,2024-07-24,C0250,P0407,W001,10,15897.15,0.09,8
O00452,2024-09-10,C0360,P0352,W003,4,16092.27,0.11,11
O00453,2026-04-19,C1685,P0088,W001,1,608.74,0.13,9
O00454,2024-10-13,C3485,P0137,W004,1,1722.32,0.06,3
O00455,2025-01-17,C1167,P0075,W003,6,13255.26,0.0,8
O00456,2024-11-22,C4409,P0280,W003,6,28204.78,0.17,11
O00457,2026-06-06,C2153,P0163,W001,8,50493.04,0.18,11
O00458,2025-03-02,C4212,P0443,W003,8,37860.73,0.03,12
O00459,2025-04-03,C3068,P0105,W002,8,33670.47,0.15,3
O00460,2024-08-01,C0812,P0039,W002,2,9388.8,0.03,14
O00461,2024-11-20,C3859,P0123,W003,6,33774.91,0.04,10
O00462,2025-03-03,C1861,P0440,W003,9,37162.01,0.02,1
O00463,2025-02-02,C1930,P0228,W001,3,15972.22,0.2,2
O00464,2026-01-05,C2190,P0354,W001,6,27507.34,0.05,4
O00465,2025-01-01,C2477,P0371,W005,5,18955.12,0.1,10
O00466,2024-08-22,C3785,P0472,W001,9,44249.28,0.12,12
O00467,2024-09-26,C1695,P0214,W005,8,37894.59,0.01,15
O00468,2025-12-22,C2031,P0098,W003,8,41603.36,0.21,12
O00469,2025-09-23,C4443,P0025,W005,3,6146.08,0.16,7
O00470,2024-11-29,C2844,P0069,W002,3,16279.26,0.09,13
O00471,2025-04-19,C1150,P0019,W002,2,7845.46,0.03,7
O00472,2024-08-12,C4445,P0305,W002,9,31264.7,0.1,6
O00473,2025-01-29,C4250,P0125,W005,1,1244.66,0.06,11
O00474,2025-10-26,C3712,P0419,W005,9,20430.02,0.25,8
O00475,2026-03-03,C2441,P0089,W001,4,9893.88,0.04,11
O00476,2026-02-21,C3860,P0355,W003,7,49188.32,0.1,1
O00477,2024-10-25,C1993,P0121,W005,7,8832.01,0.01,5
O00478,2024-12-08,C3618,P0074,W003,7,34274.76,0.06,15
O00479,2025-12-13,C2772,P0231,W004,7,22687.36,0.01,15
O00480,2025-02-05,C0631,P0120,W005,4,1962.38,0.11,1
O00481,2025-01-30,C0837,P0400,W004,2,10668.45,0.03,11
O00482,2026-05-27,C4819,P0190,W005,3,10171.47,0.12,4
O00483,2025-10-07,C1344,P0269,W004,4,14029.21,0.11,10
O00484,2025-07-16,C2627,P0423,W003,5,12602.57,0.15,10
O00485,2024-10-17,C3758,P0382,W001,3,22941.59,0.14,9
O00486,2026-03-18,C1684,P0462,W001,2,7437.46,0.17,15
O00487,2025-06-23,C4551,P0439,W002,1,5859.51,0.11,3
O00488,2025-03-08,C0797,P0364,W004,1,7630.44,0.14,15
O00489,2025-07-01,C2835,P0415,W003,3,13296.57,0.13,2
O00490,2025-10-28,C0020,P0281,W004,10,62591.81,0.04,13
O00491,2026-02-23,C4198,P0207,W005,6,12535.2,0.25,13
O00492,2024-10-14,C1562,P0460,W004,2,9364.66,0.16,7
O00493,2026-02-21,C0821,P0153,W005,7,54683.04,0.01,13
O00494,2026-05-04,C4979,P0294,W001,9,35117.68,0.12,6
O00495,2025-07-03,C2994,P0034,W005,2,9077.94,0.03,12
O00496,2025-09-07,C0305,P0139,W002,4,15557.02,0.14,14
O00497,2025-04-12,C3413,P0417,W002,7,8696.7,0.13,15
O00498,2026-05-16,C3418,P0245,W003,2,5974.04,0.19,11
O00499,2025-07-13,C2866,P0204,W003,6,33571.25,0.09,5
O00500,2024-10-18,C4009,P0068,W003,2,1871.63,0.11,13
O00501,2026-03-19,C4800,P0337,W002,4,20293.53,0.01,5
O00502,2025-02-19,C4062,P0094,W001,6,27822.68,0.08,14
O00503,2024-12-17,C4902,P0418,W003,8,5389.82,0.15,5
O00504,2025-12-03,C1104,P0287,W005,6,14789.81,0.24,4
O00505,2025-09-01,C2594,P0048,W005,8,12296.68,0.17,7
O00506,2026-03-14,C4791,P0146,W005,6,31892.16,0.16,10
O00507,2026-01-01,C3052,P0380,W001,1,6016.96,0.02,14
O00508,2024-08-23,C2886,P0065,W005,4,9083.82,0.02,1
O00509,2024-11-30,C4121,P0161,W005,5,14241.37,0.07,13
O00510,2025-09-14,C2103,P0435,W001,2,14568.25,0.01,15
O00511,2026-02-08,C1206,P0182,W001,9,33286.96,0.01,6
O00512,2026-02-10,C3108,P0375,W005,10,41823.23,0.15,6
O00513,2025-11-10,C3124,P0425,W002,4,6686.02,0.14,15
O00514,2025-10-09,C1844,P0013,W002,5,31457.54,0.23,9
O00515,2024-08-12,C3851,P0019,W004,3,10433.65,0.14,10
O00516,2025-01-30,C3856,P0222,W002,6,7018.91,0.04,12
O00517,2024-09-05,C4672,P0367,W001,7,18925.96,0.23,9
O00518,2025-01-29,C0758,P0349,W004,7,53132.31,0.15,3
O00519,2024-12-16,C2866,P0034,W002,5,21291.04,0.09,1
O00520,2024-08-04,C3862,P0169,W004,4,1828.43,0.19,1
O00521,2026-02-11,C4165,P0098,W004,1,6451.15,0.02,1
O00522,2024-08-11,C0056,P0279,W004,2,7914.9,0.17,15
O00523,2025-02-16,C2821,P0249,W003,7,31015.39,0.21,2
O00524,2026-05-29,C4743,P0225,W002,2,4254.45,0.09,4
O00525,2025-02-11,C1685,P0255,W002,7,6164.22,0.05,9
O00526,2024-08-30,C4256,P0006,W004,6,29114.29,0.05,3
O00527,2024-10-20,C4464,P0180,W003,6,1482.48,0.13,14
O00528,2024-12-28,C1931,P0289,W003,3,2580.19,0.07,6
O00529,2025-01-30,C0883,P0321,W002,1,860.19,0.05,3
O00530,2025-09-17,C4428,P0392,W002,5,3148.76,0.23,9
O00531,2024-12-12,C4903,P0171,W002,8,48539.38,0.23,5
O00532,2024-12-01,C3631,P0182,W004,5,14570.05,0.22,8
O00533,2024-12-12,C3524,P0383,W002,2,1286.72,0.12,5
O00534,2025-02-17,C3238,P0427,W002,1,3170.8,0.21,14
O00535,2024-07-27,C4107,P0335,W002,8,31234.5,0.25,5
O00536,2026-01-11,C1028,P0233,W003,6,27537.52,0.1,7
O00537,2024-11-03,C3481,P0012,W004,8,39104.8,0.24,14
O00538,2025-07-23,C4053,P0160,W002,3,11416.38,0.17,7
O00539,2025-10-31,C0853,P0471,W005,1,4560.9,0.12,14
O00540,2026-03-23,C0739,P0089,W002,1,2009.69,0.22,9
O00541,2025-09-16,C2776,P0197,W004,4,14049.76,0.08,5
O00542,2025-07-25,C3581,P0218,W001,4,2641.73,0.2,10
O00543,2025-11-06,C2280,P0126,W002,6,30597.24,0.0,5
O00544,2025-10-11,C2840,P0053,W001,8,31032.19,0.04,3
O00545,2024-08-29,C4950,P0228,W003,5,32609.94,0.02,8
O00546,2024-10-27,C1149,P0149,W001,3,7686.86,0.12,5
O00547,2026-02-22,C1502,P0239,W003,6,19850.6,0.21,3
O00548,2026-03-15,C1824,P0237,W004,10,60782.18,0.09,3
O00549,2024-10-24,C4836,P0139,W003,9,36631.36,0.1,6
O00550,2025-01-25,C1814,P0253,W003,2,3439.87,0.18,15
O00551,2024-07-01,C1933,P0239,W004,5,19892.48,0.05,4
O00552,2025-12-21,C1295,P0175,W004,5,29027.15,0.14,3
O00553,2025-01-08,C2049,P0363,W004,3,9757.72,0.05,7
O00554,2025-12-08,C0467,P0448,W004,10,20376.18,0.18,2
O00555,2025-06-22,C4142,P0097,W004,1,4257.35,0.2,6
O00556,2025-06-05,C0996,P0385,W002,1,6471.16,0.07,4
O00557,2024-08-12,C2825,P0322,W004,2,3206.24,0.09,4
O00558,2024-09-01,C2947,P0121,W004,7,8653.58,0.03,14
O00559,2026-06-04,C4136,P0301,W001,8,35908.32,0.18,4
O00560,2025-02-28,C1299,P0310,W002,6,13572.12,0.0,3
O00561,2025-10-22,C0299,P0171,W002,3,22693.74,0.04,3
O00562,2025-02-09,C1038,P0191,W002,10,25389.04,0.01,8
O00563,2025-10-25,C1611,P0146,W004,1,6074.7,0.04,1
O00564,2024-12-03,C2603,P0499,W002,5,15794.81,0.24,8
O00565,2026-03-30,C2914,P0259,W003,10,57528.75,0.14,15
O00566,2024-07-11,C0468,P0143,W002,4,21925.18,0.13,6
O00567,2024-07-30,C0318,P0143,W004,6,30241.63,0.2,13
O00568,2024-10-28,C2778,P0250,W001,6,14090.49,0.18,11
O00569,2024-10-05,C0552,P0085,W003,7,52624.69,0.01,3
O00570,2025-12-27,C0211,P0239,W003,5,18636.11,0.11,5
O00571,2026-03-09,C2314,P0394,W002,10,26995.42,0.01,4
O00572,2025-09-27,C0655,P0135,W004,9,51053.76,0.04,4
O00573,2025-03-30,C2699,P0315,W002,9,11699.78,0.23,10
O00574,2026-05-10,C4957,P0259,W002,6,37326.8,0.07,1
O00575,2024-08-14,C1795,P0194,W001,1,5847.43,0.0,3
O00576,2024-10-19,C2435,P0009,W004,8,17594.88,0.21,8
O00577,2026-04-24,C3351,P0363,W004,6,17872.03,0.13,11
O00578,2025-10-05,C3984,P0233,W002,9,39011.48,0.15,14
O00579,2026-05-28,C2411,P0318,W003,9,50939.32,0.07,7
O00580,2026-04-13,C2302,P0207,W002,10,22841.92,0.18,5
O00581,2024-12-20,C1577,P0056,W001,7,46968.02,0.02,7
O00582,2025-04-06,C0711,P0291,W003,6,8944.01,0.07,10
O00583,2026-01-15,C0770,P0163,W004,6,43873.53,0.05,10
O00584,2025-12-02,C1659,P0394,W001,2,4144.75,0.24,8
O00585,2025-04-26,C1510,P0388,W002,9,52815.78,0.11,11
O00586,2026-06-05,C1414,P0041,W005,1,4479.07,0.08,1
O00587,2026-05-01,C0502,P0118,W005,7,37288.44,0.1,12
O00588,2024-09-26,C4526,P0285,W003,6,31131.18,0.01,14
O00589,2024-11-30,C2010,P0178,W003,6,23046.72,0.08,3
O00590,2026-01-02,C2879,P0351,W004,6,29964.52,0.19,14
O00591,2026-03-20,C1754,P0272,W005,4,4223.5,0.17,5
O00592,2024-11-22,C1818,P0346,W001,4,13849.58,0.06,9
O00593,2026-05-16,C3098,P0244,W002,4,12547.35,0.16,2
O00594,2025-08-21,C0747,P0029,W002,5,30562.76,0.09,8
O00595,2024-10-08,C3856,P0128,W005,7,27737.31,0.02,7
O00596,2025-08-30,C2762,P0218,W002,5,3302.16,0.2,9
O00597,2025-06-17,C3419,P0475,W001,10,9415.79,0.15,8
O00598,2025-06-20,C0151,P0441,W002,2,11137.35,0.06,14
O00599,2025-03-06,C3007,P0080,W001,1,5468.42,0.23,12
O00600,2024-11-02,C2563,P0094,W004,2,7862.93,0.22,10
O00601,2024-11-29,C3932,P0386,W002,10,40205.39,0.21,3
O00602,2025-09-29,C1451,P0422,W005,3,15809.53,0.04,15
O00603,2025-02-21,C0688,P0235,W004,10,40173.74,0.17,15
O00604,2025-07-09,C4646,P0235,W002,8,30977.34,0.2,8
O00605,2025-02-08,C1962,P0459,W004,6,26292.26,0.08,2
O00606,2024-10-02,C1094,P0334,W005,9,52180.26,0.01,3
O00607,2024-09-12,C0834,P0168,W002,4,10543.3,0.23,11
O00608,2024-06-17,C2310,P0020,W001,9,48762.24,0.18,4
O00609,2025-11-07,C2745,P0090,W003,10,16830.39,0.08,14
O00610,2024-08-19,C0002,P0010,W005,3,13701.54,0.22,13
O00611,2024-08-10,C1110,P0428,W001,2,3445.7,0.02,13
O00612,2025-07-28,C2124,P0170,W001,7,56563.43,0.0,7
O00613,2025-11-09,C4592,P0313,W005,6,16697.95,0.12,1
O00614,2026-04-03,C0737,P0342,W004,1,4183.08,0.14,2
O00615,2025-02-28,C2274,P0099,W002,6,6133.19,0.13,11
O00616,2026-06-06,C1493,P0262,W004,7,44287.2,0.02,1
O00617,2025-05-02,C3132,P0274,W001,1,4468.63,0.15,11
O00618,2025-08-16,C0430,P0483,W001,8,44362.64,0.02,5
O00619,2025-11-11,C2914,P0101,W002,3,5298.13,0.06,1
O00620,2026-01-24,C1885,P0295,W005,2,10307.64,0.07,2
O00621,2025-08-14,C0714,P0203,W002,6,30222.32,0.25,7
O00622,2024-10-16,C3750,P0076,W005,7,27379.66,0.12,6
O00623,2025-05-27,C4131,P0374,W003,6,30297.37,0.04,4
O00624,2024-09-24,C2841,P0194,W003,2,10408.43,0.11,3
O00625,2025-10-01,C0256,P0498,W003,9,8841.48,0.07,10
O00626,2025-02-04,C3924,P0193,W005,6,24798.41,0.17,2
O00627,2025-09-18,C0764,P0185,W002,9,47008.31,0.22,13
O00628,2025-08-30,C2111,P0117,W003,2,2105.1,0.0,12
O00629,2026-05-14,C4622,P0288,W003,1,826.1,0.19,5
O00630,2024-12-01,C0620,P0110,W001,5,35815.01,0.09,3
O00631,2025-12-11,C4024,P0371,W005,8,32013.1,0.05,13
O00632,2025-10-31,C4097,P0136,W002,4,10778.86,0.11,3
O00633,2025-11-13,C4366,P0435,W005,6,33551.11,0.24,13
O00634,2024-07-15,C0271,P0152,W004,9,8749.75,0.23,5
O00635,2026-02-04,C0117,P0470,W002,10,10013.64,0.02,8
O00636,2024-08-02,C2065,P0392,W005,6,4907.16,0.0,4
O00637,2025-04-21,C4944,P0249,W001,8,37240.9,0.17,6
O00638,2024-11-13,C4012,P0220,W005,7,32901.8,0.23,2
O00639,2024-11-18,C4283,P0228,W002,2,12777.77,0.04,1
O00640,2025-10-30,C1928,P0085,W005,2,12909.38,0.15,15
O00641,2024-11-19,C3750,P0069,W004,1,5545.68,0.07,4
O00642,2024-07-22,C0917,P0494,W005,6,33111.16,0.01,14
O00643,2024-07-18,C4193,P0072,W004,9,26409.57,0.16,14
O00644,2024-12-19,C1616,P0114,W002,10,26785.73,0.04,9
O00645,2025-02-11,C3159,P0085,W001,5,35690.62,0.06,5
O00646,2025-08-28,C3709,P0435,W001,8,47089.28,0.2,1
O00647,2025-07-02,C0077,P0268,W004,8,28710.07,0.1,8
O00648,2025-05-28,C4283,P0325,W005,3,17561.07,0.05,3
O00649,2026-03-03,C1180,P0234,W002,7,3706.36,0.22,10
O00650,2024-09-30,C4376,P0133,W002,8,20404.22,0.15,10
O00651,2025-04-12,C0787,P0468,W001,1,4141.84,0.01,2
O00652,2025-05-08,C0981,P0039,W003,1,4355.63,0.1,6
O00653,2025-08-10,C2018,P0429,W002,5,22260.94,0.01,9
O00654,2025-11-27,C4646,P0412,W002,6,7967.39,0.11,4
O00655,2024-12-30,C2387,P0278,W004,2,8761.06,0.06,1
O00656,2026-04-17,C4456,P0290,W001,5,17583.38,0.18,2
O00657,2026-02-22,C3859,P0049,W003,9,17175.49,0.03,12
O00658,2024-12-04,C3962,P0302,W002,1,3713.11,0.2,11
O00659,2025-01-30,C2346,P0136,W004,1,2967.21,0.02,8
O00660,2024-06-14,C0734,P0464,W001,1,2909.15,0.03,2
O00661,2025-10-22,C4549,P0484,W003,4,10686.36,0.14,4
O00662,2024-07-16,C3952,P0188,W002,5,10841.29,0.13,9
O00663,2025-01-14,C2810,P0120,W005,7,3742.85,0.03,4
O00664,2025-07-02,C2881,P0424,W003,9,15009.46,0.11,3
O00665,2026-01-25,C3879,P0122,W002,9,42867.37,0.14,3
O00666,2026-02-15,C0696,P0284,W001,6,17298.25,0.21,6
O00667,2025-12-07,C0861,P0049,W004,3,5252.98,0.11,7
O00668,2025-06-05,C0362,P0180,W002,5,1349.0,0.05,12
O00669,2026-05-31,C3949,P0421,W003,1,3485.45,0.08,10
O00670,2025-08-28,C2412,P0267,W003,3,9732.72,0.07,1
O00671,2026-05-15,C0104,P0262,W001,7,41123.83,0.09,8
O00672,2026-02-17,C3335,P0269,W005,9,33339.08,0.06,13
O00673,2025-03-27,C0179,P0466,W001,8,53668.16,0.08,13
O00674,2024-12-15,C1660,P0248,W005,5,19770.14,0.13,15
O00675,2025-06-19,C1489,P0332,W003,1,3715.78,0.25,8
O00676,2025-04-01,C4098,P0374,W001,5,22091.83,0.16,5
O00677,2025-12-24,C4318,P0444,W004,7,19424.15,0.07,5
O00678,2024-06-14,C4903,P0380,W003,6,33154.65,0.1,3
O00679,2024-06-29,C0552,P0463,W003,10,67723.48,0.11,6
O00680,2025-04-01,C0203,P0194,W005,1,5379.64,0.08,5
O00681,2025-05-19,C1371,P0061,W005,7,31273.48,0.23,4
O00682,2024-09-21,C2940,P0430,W001,6,13811.42,0.18,4
O00683,2025-05-19,C4589,P0088,W003,6,3862.34,0.08,14
O00684,2026-01-09,C3568,P0004,W005,8,4190.73,0.16,13
O00685,2026-03-31,C0156,P0061,W004,9,49608.21,0.05,1
O00686,2026-01-12,C0647,P0372,W002,7,43565.76,0.08,3
O00687,2026-05-12,C4776,P0136,W001,9,21254.95,0.22,9
O00688,2025-01-13,C0100,P0496,W004,8,42742.09,0.12,7
O00689,2024-09-05,C1797,P0312,W005,9,33627.77,0.01,12
O00690,2025-06-22,C2290,P0164,W001,1,5211.22,0.05,9
O00691,2025-03-30,C0188,P0130,W001,4,11828.82,0.12,12
O00692,2026-03-01,C1995,P0065,W002,7,14923.41,0.08,13
O00693,2024-06-13,C0754,P0214,W002,9,37463.97,0.13,9
O00694,2025-08-27,C4202,P0244,W002,1,3547.61,0.05,7
O00695,2026-01-07,C1171,P0368,W004,5,4196.95,0.22,1
O00696,2026-02-21,C0956,P0349,W004,6,47149.34,0.12,3
O00697,2025-04-28,C2391,P0354,W004,10,40537.14,0.16,7
O00698,2026-05-26,C2299,P0307,W002,6,30622.22,0.03,7
O00699,2026-02-20,C4069,P0467,W005,9,55512.32,0.16,13
O00700,2025-01-08,C4339,P0213,W002,8,23957.06,0.2,13
O00701,2025-12-06,C2242,P0013,W004,7,52047.93,0.09,9
O00702,2026-02-07,C2444,P0497,W003,7,9837.39,0.07,14
O00703,2025-08-26,C1838,P0181,W004,5,12986.78,0.04,8
O00704,2026-04-09,C3173,P0308,W003,4,3272.62,0.23,2
O00705,2026-02-02,C3008,P0055,W002,2,7555.41,0.05,7
O00706,2024-12-01,C3482,P0310,W002,8,16286.54,0.1,8
O00707,2025-06-03,C0001,P0098,W003,5,29293.5,0.11,4
O00708,2025-12-31,C0270,P0087,W004,6,10576.19,0.11,3
O00709,2025-03-31,C0359,P0261,W004,9,37956.42,0.01,3
O00710,2024-11-16,C1241,P0003,W001,8,25086.69,0.18,13
O00711,2025-05-04,C4659,P0393,W001,1,4747.45,0.04,1
O00712,2024-09-17,C2826,P0261,W003,4,13120.74,0.23,11
O00713,2026-01-14,C3507,P0067,W003,1,798.83,0.12,3
O00714,2024-06-19,C2665,P0166,W004,1,2529.21,0.17,11
O00715,2024-10-26,C0241,P0153,W002,6,43083.6,0.09,11
O00716,2026-03-22,C3923,P0286,W001,7,10120.33,0.19,2
O00717,2025-03-12,C3122,P0387,W003,4,26691.67,0.13,3
O00718,2026-06-12,C1927,P0194,W004,4,23155.82,0.01,6
O00719,2024-10-13,C2359,P0420,W002,7,19103.26,0.03,13
O00720,2024-06-21,C0497,P0493,W002,1,2470.76,0.0,12
O00721,2024-10-27,C3881,P0132,W003,2,8398.58,0.1,13
O00722,2025-08-12,C0539,P0220,W005,2,11842.21,0.03,12
O00723,2025-10-01,C1842,P0366,W005,6,30095.68,0.17,12
O00724,2025-03-10,C0163,P0329,W004,5,26398.9,0.14,8
O00725,2024-06-16,C3426,P0013,W003,2,14053.76,0.14,3
O00726,2025-08-31,C3660,P0229,W002,8,22193.92,0.14,2
O00727,2025-11-25,C4406,P0127,W001,5,10165.05,0.17,14
O00728,2024-12-14,C0912,P0284,W001,10,33209.72,0.09,15
O00729,2025-01-06,C1979,P0282,W005,3,22504.65,0.12,8
O00730,2024-06-19,C1024,P0059,W005,4,27426.05,0.04,5
O00731,2025-12-21,C2335,P0217,W003,7,27117.18,0.12,10
O00732,2025-10-08,C2584,P0028,W004,6,7725.38,0.23,8
O00733,2026-02-23,C4493,P0033,W005,2,6819.04,0.13,3
O00734,2025-07-05,C2380,P0321,W004,8,6012.25,0.17,2
O00735,2024-06-15,C3181,P0412,W002,9,13428.18,0.0,13
O00736,2024-06-16,C0723,P0480,W005,7,19983.48,0.23,13
O00737,2025-04-11,C4387,P0476,W001,6,26036.7,0.03,5
O00738,2025-08-18,C1450,P0312,W003,7,26419.12,0.0,8
O00739,2025-11-02,C4301,P0377,W004,7,30599.37,0.06,2
O00740,2024-08-20,C2357,P0136,W004,7,18863.01,0.11,2
O00741,2025-09-21,C1451,P0180,W002,7,1630.16,0.18,5
O00742,2024-07-06,C2774,P0420,W003,5,12519.81,0.11,3
O00743,2026-04-16,C0341,P0243,W003,8,12135.54,0.09,4
O00744,2024-09-12,C4147,P0336,W004,1,2348.84,0.23,6
O00745,2025-04-10,C2344,P0366,W001,7,34265.57,0.19,11
O00746,2025-10-05,C1497,P0381,W001,9,20540.38,0.1,11
O00747,2025-09-16,C4766,P0171,W005,1,7722.17,0.02,8
O00748,2025-09-01,C0362,P0173,W003,4,17902.81,0.22,15
O00749,2026-04-06,C2564,P0333,W001,3,6251.19,0.05,10
O00750,2024-10-12,C3897,P0458,W002,5,20782.24,0.24,9
O00751,2026-05-25,C0559,P0060,W001,7,36047.26,0.05,5
O00752,2026-01-30,C0668,P0141,W001,9,36882.17,0.12,1
O00753,2025-08-19,C0459,P0191,W005,10,21029.31,0.18,4
O00754,2024-12-15,C3758,P0121,W003,8,8462.41,0.17,5
O00755,2024-08-10,C1526,P0194,W005,2,11577.91,0.01,13
O00756,2026-01-13,C2871,P0288,W003,4,3753.16,0.08,4
O00757,2025-02-03,C3106,P0203,W001,10,61116.24,0.09,5
O00758,2024-12-22,C4079,P0285,W002,3,15722.82,0.0,12
O00759,2024-10-02,C4863,P0236,W003,10,48549.36,0.2,13
O00760,2025-01-28,C1916,P0470,W002,7,5579.03,0.22,8
O00761,2025-12-27,C3268,P0212,W003,10,31278.52,0.25,9
O00762,2024-12-07,C4224,P0017,W005,10,27907.74,0.08,4
O00763,2025-10-31,C4562,P0112,W004,9,19999.47,0.15,8
O00764,2024-11-29,C4998,P0464,W004,1,2429.29,0.19,8
O00765,2024-12-11,C2046,P0325,W001,4,23168.29,0.06,10
O00766,2025-02-11,C3728,P0369,W005,3,11655.04,0.04,8
O00767,2025-01-31,C2561,P0324,W004,6,9677.25,0.16,10
O00768,2025-07-25,C2573,P0349,W003,1,8572.61,0.04,5
O00769,2024-09-08,C1254,P0059,W002,6,38567.88,0.1,5
O00770,2024-12-28,C2180,P0283,W003,2,7795.51,0.02,9
O00771,2024-06-12,C3446,P0007,W003,9,52458.26,0.06,13
O00772,2024-11-03,C0032,P0298,W003,10,7748.52,0.15,1
O00773,2024-06-26,C3457,P0076,W003,4,14578.78,0.18,13
O00774,2024-07-07,C1952,P0063,W002,8,62538.58,0.02,3
O00775,2025-10-31,C0711,P0193,W003,2,7469.4,0.25,3
O00776,2025-03-28,C4195,P0253,W001,4,6963.63,0.17,8
O00777,2025-07-17,C4924,P0011,W004,5,21664.44,0.1,7
O00778,2024-11-01,C4454,P0159,W001,1,4838.55,0.2,14
O00779,2024-08-11,C1229,P0047,W004,4,15257.66,0.1,13
O00780,2025-01-24,C0815,P0194,W001,8,38359.14,0.18,14
O00781,2024-11-11,C1045,P0380,W003,2,12033.91,0.02,2
O00782,2025-08-27,C2072,P0333,W003,10,17547.2,0.2,9
O00783,2024-12-07,C2597,P0229,W003,10,30968.26,0.04,7
O00784,2026-04-05,C4358,P0169,W005,9,4621.86,0.09,5
O00785,2026-03-08,C0712,P0297,W004,1,1916.6,0.19,5
O00786,2025-03-22,C0263,P0300,W002,5,23099.47,0.15,1
O00787,2025-04-18,C1814,P0190,W005,5,17145.09,0.11,10
O00788,2024-11-07,C0722,P0477,W001,8,57614.04,0.02,7
O00789,2025-01-30,C2328,P0294,W003,2,7981.29,0.1,14
O00790,2024-06-19,C4093,P0165,W002,6,13945.78,0.2,14
O00791,2026-06-08,C2767,P0111,W002,9,5480.8,0.12,9
O00792,2026-01-16,C2688,P0155,W004,5,16730.58,0.18,3
O00793,2026-02-26,C3844,P0209,W004,5,15451.1,0.04,9
O00794,2025-06-13,C3334,P0182,W001,1,3175.52,0.15,13
O00795,2024-12-28,C3395,P0446,W005,7,3929.74,0.23,5
